Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
88,Baseline,0,Balanced,0,Low,0,Low,0,22.1342,3837.49,8.25284,0.506925,0.1
89,Baseline,0,Balanced,0,Low,0,Low,0,22.1884,3847.15,8.25535,0.508088,0.1
90,Baseline,0,Balanced,0,Low,0,Low,0,22.154,3842.91,8.25425,0.507634,0.1
91,Baseline,0,Balanced,0,Low,0,Low,0,22.2013,3850.01,8.25609,0.507994,0.1
92,Baseline,0,Balanced,0,Low,0,Low,0,22.1469,3840.01,8.25349,0.507399,0.1
93,Baseline,0,Balanced,0,Low,0,Low,0,22.1842,3847.42,8.25542,0.507564,0.1
94,Baseline,0,Balanced,0,Low,0,Low,0,22.1617,3842.6,8.25417,0.507468,0.1
95,Baseline,0,Balanced,0,Low,0,Low,0,22.2225,3856.32,8.25773,0.50783,0.1
96,Baseline,0,Balanced,0,Low,0,Low,0,22.2111,3850.37,8.25618,0.508397,0.1
97,Baseline,0,Balanced,0,Low,0,Low,0,22.259,3863.53,8.25959,0.507886,0.1
98,Baseline,0,Balanced,0,Low,0,Low,0,22.2153,3851.26,8.25642,0.508366,0.1
99,Baseline,0,Balanced,0,Low,0,Low,0,22.2147,3852.85,8.25683,0.507769,0.1
100,Baseline,0,Balanced,0,Low,0,Low,0,22.1925,3847.67,8.25548,0.507943,0.1
101,Baseline,0,Balanced,0,Low,0,Low,0,22.1752,3844.25,8.25459,0.507644,0.1
102,Baseline,0,Balanced,0,Low,0,Low,0,22.2535,3862.6,8.25935,0.507523,0.1
103,Baseline,0,Balanced,0,Low,0,Low,0,22.1833,3847.3,8.25539,0.507708,0.1
104,Baseline,0,Balanced,0,Low,0,Low,0,22.1692,3846.39,8.25515,0.507149,0.1
105,Baseline,0,Balanced,0,Low,0,Low,0,22.2436,3858.85,8.25838,0.507883,0.1
106,Baseline,0,Balanced,0,Low,0,Low,0,22.2163,3855.36,8.25748,0.507626,0.1
107,Baseline,0,Balanced,0,Low,0,Low,0,22.2414,3855.55,8.25753,0.507677,0.1
108,Baseline,0,Balanced,0,Low,0,Low,0,22.1594,3841.27,8.25382,0.50774,0.1
109,Baseline,0,Balanced,0,Low,0,Low,0,22.2029,3849.87,8.25605,0.507863,0.1
110,Baseline,0,Balanced,0,Low,0,Low,0,22.1565,3839.94,8.25347,0.508027,0.1
111,Baseline,0,Balanced,0,Low,0,Low,0,22.196,3849.35,8.25592,0.507657,0.1
112,Baseline,0,Balanced,0,Low,0,Low,0,22.1677,3845.15,8.25483,0.507227,0.1
113,Baseline,0,Balanced,0,Low,0,Low,0,22.245,3861.74,8.25913,0.5073,0.1
114,Baseline,0,Balanced,0,Low,0,Low,0,22.1772,3848.95,8.25581,0.50733,0.1
115,Baseline,0,Balanced,0,Low,0,Low,0,22.1639,3841.39,8.25385,0.507331,0.1
116,Baseline,0,Balanced,0,Low,0,Low,0,22.2555,3861.25,8.25901,0.507759,0.1
117,Baseline,0,Balanced,0,Low,0,Low,0,22.1567,3842.12,8.25404,0.507449,0.1
118,Baseline,0,Balanced,0,Low,0,Low,0,22.1532,3838.61,8.25313,0.507746,0.1
119,Baseline,0,Balanced,0,Low,0,Low,0,22.182,3847.05,8.25532,0.507733,0.1
120,Baseline,0,Balanced,0,Low,0,Low,0,22.2347,3857.5,8.25803,0.507542,0.1
121,Baseline,0,Balanced,0,Low,0,Low,0,22.2159,3853.89,8.2571,0.507601,0.1
122,Baseline,0,Balanced,0,Low,0,Low,0,22.1315,3836.33,8.25253,0.507396,0.1
123,Baseline,0,Balanced,0,Low,0,Low,0,22.2278,3856.01,8.25765,0.507463,0.1
124,Baseline,0,Balanced,0,Low,0,Low,0,22.2185,3855.51,8.25752,0.50741,0.1
125,Baseline,0,Balanced,0,Low,0,Low,0,22.2126,3852.76,8.25681,0.507881,0.1
126,Baseline,0,Balanced,0,Low,0,Low,0,22.2185,3856.27,8.25771,0.507334,0.1
127,Baseline,0,Balanced,0,Low,0,Low,0,22.1846,3846.27,8.25512,0.507445,0.1
128,Baseline,0,Balanced,0,Low,0,Low,0,22.2024,3852.91,8.25684,0.507607,0.1
129,Baseline,0,Balanced,0,Low,0,Low,0,22.203,3851.92,8.25659,0.507669,0.1
130,Baseline,0,Balanced,0,Low,0,Low,0,22.2273,3857,8.25791,0.507554,0.1
131,Baseline,0,Balanced,0,Low,0,Low,0,22.2008,3850.21,8.25614,0.507438,0.1
132,Baseline,0,Balanced,0,Low,0,Low,0,22.219,3852.99,8.25687,0.507902,0.1
133,Baseline,0,Balanced,0,Low,0,Low,0,22.1798,3848.09,8.25559,0.507825,0.1
134,Baseline,0,Balanced,0,Low,0,Low,0,22.2008,3847.97,8.25556,0.508172,0.1
135,Baseline,0,Balanced,0,Low,0,Low,0,22.1632,3842.66,8.25418,0.507906,0.1
136,Baseline,0,Balanced,0,Low,0,Low,0,22.232,3859.79,8.25863,0.507467,0.1
