Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
88,RL,0,Balanced,-0.00712633,Low,0,Low,0,3.24928,718.546,6.57862,0.0660201,0.0495619
89,RL,0,BSDF Heavy,-0.0036068,Low,0,Low,0,3.25472,721.146,6.58223,0.0629209,0.049557
90,RL,0,BSDF Heavy,-0.00670004,Low,0,Low,0,3.27527,726.001,6.58893,0.0661339,0.049552
91,RL,0,Light Heavy,0.00744247,Low,0,Low,0,3.25535,720.61,6.58148,0.0660493,0.0495471
92,RL,0,BSDF Heavy,0.00947428,Low,0,Low,0,3.21584,713.805,6.57201,0.0579106,0.0495421
93,RL,0,Light Heavy,-0.0148282,Low,0,Low,0,3.27646,724.484,6.58684,0.0659487,0.0495372
94,RL,0,Light Heavy,0.0137739,Low,0,Low,0,3.21582,714.56,6.57306,0.0572604,0.0495322
95,RL,0,Light Heavy,-0.0123,Low,0,Low,0,3.25941,723.415,6.58536,0.0575778,0.0495273
96,RL,0,Light Heavy,0.0047245,Low,0,Low,0,3.24447,720.001,6.58064,0.0574833,0.0495223
97,RL,0,Light Heavy,0.00164461,Low,0,Low,0,3.23929,718.816,6.579,0.0577684,0.0495173
98,RL,0,Light Heavy,0.000783443,Low,0,Low,0,3.23588,718.252,6.57821,0.0575801,0.0495124
99,RL,0,Light Heavy,-0.00039196,Low,0,Low,0,3.23882,718.534,6.5786,0.0574841,0.0495074
100,RL,0,Light Heavy,0.0049448,Low,0,Low,0,3.22613,714.985,6.57366,0.0574095,0.0495025
101,RL,0,Light Heavy,-0.0155125,Low,0,Low,0,3.26986,726.178,6.58917,0.0577561,0.0494975
102,RL,0,Light Heavy,0.0121703,Low,0,Low,0,3.23011,717.382,6.577,0.05765,0.0494926
103,RL,0,Light Heavy,0.00193262,Low,0,Low,0,3.22876,715.995,6.57507,0.0573649,0.0494876
104,RL,0,Light Heavy,-0.00595236,Low,0,Low,0,3.24251,720.276,6.58102,0.0577684,0.0494827
105,RL,0,Light Heavy,0.00214481,Low,0,Low,0,3.23952,718.73,6.57888,0.0576477,0.0494777
106,RL,0,Light Heavy,0.00401211,Low,0,Low,0,3.23059,715.848,6.57486,0.0580819,0.0494728
107,RL,0,Light Heavy,-0.0142918,Low,0,Low,0,3.2737,726.167,6.58916,0.0579236,0.0494679
108,RL,0,Light Heavy,-0.00182438,Low,0,Low,0,3.27582,727.495,6.59098,0.0580058,0.0494629
109,RL,0,Light Heavy,0.0134254,Low,0,Low,0,3.23382,717.78,6.57756,0.0574602,0.049458
110,RL,0,Light Heavy,-0.00540924,Low,0,Low,0,3.25484,721.678,6.58296,0.0580543,0.049453
111,RL,0,Light Heavy,0.00306511,Low,0,Low,0,3.24362,719.467,6.5799,0.0580227,0.0494481
112,RL,0,Light Heavy,0.00606346,Low,0,Low,0,3.22049,715.111,6.57384,0.0573803,0.0494431
113,RL,0,Light Heavy,-0.0106225,Low,0,Low,0,3.25885,722.759,6.58446,0.0580566,0.0494382
114,RL,0,Light Heavy,0.000300884,Low,0,Low,0,3.2508,722.541,6.58416,0.0575363,0.0494332
115,RL,0,Light Heavy,0.00755548,Low,0,Low,0,3.23128,717.095,6.5766,0.0582003,0.0494283
116,RL,0,Light Heavy,-0.0111446,Low,0,Low,0,3.26465,725.143,6.58775,0.0576931,0.0494234
117,RL,0,Light Heavy,0.0146165,Low,0,Low,0,3.21717,714.606,6.57313,0.0578053,0.0494184
118,RL,0,Light Heavy,-0.0145311,Low,0,Low,0,3.2711,725.081,6.58766,0.0581987,0.0494135
119,RL,0,Light Heavy,0.0130582,Low,0,Low,0,3.22658,715.661,6.5746,0.0575632,0.0494085
120,RL,0,Light Heavy,-0.0104489,Low,0,Low,0,3.25823,723.189,6.58505,0.0579029,0.0494036
121,RL,0,Light Heavy,-0.00398922,Low,0,Low,0,3.27265,726.084,6.58904,0.0579782,0.0493986
122,RL,0,Light Heavy,0.0116796,Low,0,Low,0,3.22981,717.641,6.57736,0.0575578,0.0493937
123,RL,0,Light Heavy,-0.00688457,Low,0,Low,0,3.25437,722.606,6.58425,0.0578237,0.0493888
124,RL,0,Light Heavy,0.00866556,Low,0,Low,0,3.22388,716.362,6.57558,0.0575724,0.0493838
125,RL,0,Light Heavy,-0.00578451,Low,0,Low,0,3.24432,720.524,6.58137,0.0578452,0.0493789
126,RL,0,Light Heavy,-0.00528383,Low,0,Low,0,3.26275,724.346,6.58665,0.0576869,0.049374
127,RL,0,Light Heavy,0.0022583,Low,0,Low,0,3.25444,722.71,6.58439,0.0576447,0.049369
128,RL,0,Light Heavy,0.00510359,Low,0,Low,0,3.23655,719.026,6.57929,0.0576424,0.0493641
129,RL,0,Light Heavy,-0.00404406,Low,0,Low,0,3.25192,721.943,6.58333,0.0576062,0.0493591
130,RL,0,Light Heavy,-0.00391245,Low,0,Low,0,3.25963,724.778,6.58724,0.0576769,0.0493542
131,RL,0,Light Heavy,0.00572252,Low,0,Low,0,3.24501,720.636,6.58152,0.057899,0.0493493
132,RL,0,Light Heavy,0.00227737,Low,0,Low,0,3.23459,718.994,6.57924,0.0578383,0.0493443
133,RL,0,Light Heavy,0.000518322,Low,0,Low,0,3.23377,718.621,6.57873,0.0576124,0.0493394
134,RL,0,Light Heavy,-0.00642633,Low,0,Low,0,3.25789,723.261,6.58515,0.0578237,0.0493345
135,RL,0,Light Heavy,0.00193644,Low,0,Low,0,3.25325,721.86,6.58322,0.0578844,0.0493295
136,RL,0,Light Heavy,0.00612164,Low,0,Low,0,3.23527,717.448,6.57709,0.0578053,0.0493246
137,RL,0,Light Heavy,0.00448847,Low,0,Low,0,3.2214,714.231,6.57261,0.0577277,0.0493197
138,RL,0,Light Heavy,-0.00499964,Low,0,Low,0,3.23588,717.816,6.5776,0.0582164,0.0493147
139,RL,0,Light Heavy,0.00114679,Low,0,Low,0,3.23132,716.992,6.57646,0.0572673,0.0493098
140,RL,0,Light Heavy,-0.000886917,Low,0,Low,0,3.23508,717.629,6.57734,0.0576109,0.0493049
141,RL,0,Light Heavy,0.00644064,Low,0,Low,0,3.21021,713.015,6.5709,0.0576224,0.0492999
142,RL,0,Light Heavy,-0.00992584,Low,0,Low,0,3.24203,720.138,6.58083,0.0576231,0.049295
143,RL,0,Light Heavy,0.00450516,Low,0,Low,0,3.23152,716.896,6.57632,0.0578383,0.0492901
144,RL,0,Light Heavy,-0.00336266,Low,0,Low,0,3.24014,719.314,6.57969,0.0576516,0.0492852
145,RL,0,Light Heavy,0.00191212,Low,0,Low,0,3.2337,717.938,6.57778,0.0575793,0.0492802
146,RL,0,Light Heavy,-0.00370646,Low,0,Low,0,3.24315,720.608,6.58148,0.0577008,0.0492753
