Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
949,RL,2,BSDF Heavy,0,High,2,High,2,14.8537,3400.94,8.1321,0.110056,0.0454732
950,RL,2,BSDF Heavy,0,High,2,High,2,14.8845,3407.56,8.13404,0.110395,0.0454686
951,RL,2,BSDF Heavy,0,High,2,High,2,14.8349,3396.47,8.13079,0.109805,0.0454641
952,RL,2,BSDF Heavy,0,High,2,High,2,14.8487,3400.49,8.13197,0.109493,0.0454596
953,RL,2,BSDF Heavy,0,High,2,High,2,14.9652,3428.63,8.14021,0.109564,0.045455
954,RL,2,BSDF Heavy,0,High,2,High,2,14.9038,3410.82,8.135,0.110162,0.0454505
955,RL,2,BSDF Heavy,0,High,2,High,2,14.7953,3389.61,8.12877,0.109396,0.0454459
956,RL,2,BSDF Heavy,0,High,2,High,2,14.8264,3392.37,8.12958,0.109387,0.0454414
957,RL,2,BSDF Heavy,0,High,2,High,2,14.8567,3403.34,8.13281,0.10999,0.0454368
958,RL,2,BSDF Heavy,0,High,2,High,2,14.8098,3390.79,8.12911,0.109703,0.0454323
959,RL,2,BSDF Heavy,0,High,2,High,2,14.9481,3420.18,8.13774,0.110598,0.0454277
960,RL,2,BSDF Heavy,0,High,2,High,2,14.8514,3401.16,8.13217,0.109776,0.0454232
961,RL,2,BSDF Heavy,0,High,2,High,2,14.9171,3415.54,8.13638,0.109958,0.0454187
962,RL,2,BSDF Heavy,0,High,2,High,2,14.7808,3384.57,8.12728,0.10935,0.0454141
963,RL,2,BSDF Heavy,0,High,2,High,2,14.9433,3421.22,8.13804,0.110089,0.0454096
964,RL,2,BSDF Heavy,0,High,2,High,2,14.8646,3404.54,8.13316,0.109448,0.045405
965,RL,2,BSDF Heavy,0,High,2,High,2,15.0081,3435.18,8.14212,0.110073,0.0454005
966,RL,2,BSDF Heavy,0,High,2,High,2,14.8313,3396.24,8.13072,0.109703,0.045396
967,RL,2,BSDF Heavy,0,High,2,High,2,14.8916,3408.52,8.13433,0.109799,0.0453914
968,RL,2,BSDF Heavy,0,High,2,High,2,14.8131,3391.76,8.1294,0.110108,0.0453869
969,RL,2,BSDF Heavy,0,High,2,High,2,14.7832,3383.21,8.12688,0.11015,0.0453823
970,RL,2,BSDF Heavy,0,High,2,High,2,14.9733,3426.2,8.1395,0.109992,0.0453778
971,RL,2,BSDF Heavy,0,High,2,High,2,14.9173,3417.11,8.13684,0.109678,0.0453733
972,RL,2,BSDF Heavy,0,High,2,High,2,14.9952,3431.58,8.14107,0.110494,0.0453687
973,RL,2,Balanced,0.405465,High,2,Medium,1,14.8628,3402.04,8.13242,0.110164,0.0453642
974,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.65478,1978.9,7.5908,0.0946875,0.0453597
975,RL,2,Balanced,0.405465,High,2,Medium,1,14.8931,3410.44,8.13489,0.110044,0.0453551
976,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.7489,2002.57,7.60269,0.0946219,0.0453506
977,RL,2,BSDF Heavy,0,High,2,High,2,14.8174,3392.01,8.12947,0.109981,0.045346
978,RL,2,BSDF Heavy,0,High,2,High,2,14.9626,3424.1,8.13888,0.110106,0.0453415
979,RL,2,BSDF Heavy,0,High,2,High,2,14.8785,3404.87,8.13326,0.1101,0.045337
980,RL,2,BSDF Heavy,0,High,2,High,2,14.9318,3418.96,8.13738,0.11033,0.0453324
981,RL,2,BSDF Heavy,0,High,2,High,2,14.8688,3403.01,8.13271,0.110239,0.0453279
982,RL,2,BSDF Heavy,0,High,2,High,2,14.845,3398.35,8.13134,0.109547,0.0453234
983,RL,2,BSDF Heavy,0,High,2,High,2,14.8729,3403.43,8.13283,0.110149,0.0453188
984,RL,2,BSDF Heavy,0,High,2,High,2,14.8811,3406.34,8.13369,0.110089,0.0453143
985,RL,2,BSDF Heavy,0,High,2,High,2,14.7807,3385.18,8.12746,0.109938,0.0453098
986,RL,2,BSDF Heavy,0,High,2,High,2,14.999,3433.21,8.14154,0.110455,0.0453053
987,RL,2,BSDF Heavy,0,High,2,High,2,14.7082,3370.41,8.12309,0.109219,0.0453007
988,RL,2,BSDF Heavy,0,High,2,High,2,14.9515,3422.35,8.13838,0.110718,0.0452962
989,RL,2,BSDF Heavy,0,High,2,High,2,14.929,3417.31,8.1369,0.109952,0.0452917
990,RL,2,BSDF Heavy,0,High,2,High,2,14.924,3415.98,8.13651,0.110066,0.0452871
991,RL,2,Light Heavy,1,High,2,Low,0,14.9562,3423.7,8.13877,0.110696,0.0452826
992,RL,0,BSDF Heavy,-1,Low,0,High,2,3.94054,908.046,6.8124,0.0472859,0.0452781
993,RL,2,Balanced,0.405465,High,2,Medium,1,14.8235,3394.17,8.13011,0.110123,0.0452736
994,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.66856,1981.79,7.59226,0.0944271,0.045269
995,RL,2,Balanced,0.405465,High,2,Medium,1,14.8485,3396.89,8.13091,0.110519,0.0452645
996,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.62752,1973.55,7.5881,0.0939718,0.04526
997,RL,2,Light Heavy,1,High,2,Low,0,14.8855,3408.5,8.13432,0.109836,0.0452554
998,RL,0,BSDF Heavy,-1,Low,0,High,2,3.90909,901.53,6.8052,0.0474113,0.0452509
999,RL,2,Light Heavy,1,High,2,Low,0,14.9374,3419.35,8.1375,0.110394,0.0452464
1000,RL,0,BSDF Heavy,-1,Low,0,High,2,3.95051,912.071,6.81681,0.0471644,0.0452419
1001,RL,2,BSDF Heavy,0,High,2,High,2,14.8946,3408.3,8.13426,0.110183,0.0452373
1002,RL,2,BSDF Heavy,0,High,2,High,2,14.8343,3396.9,8.13091,0.109649,0.0452328
1003,RL,2,BSDF Heavy,0,High,2,High,2,14.9533,3423.75,8.13878,0.110511,0.0452283
1004,RL,2,BSDF Heavy,0,High,2,High,2,14.8816,3405.83,8.13354,0.110164,0.0452238
1005,RL,2,Balanced,0.405465,High,2,Medium,1,14.8691,3405.81,8.13353,0.109163,0.0452193
1006,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.72581,1997.65,7.60022,0.0948438,0.0452147
1007,RL,2,BSDF Heavy,0,High,2,High,2,14.8863,3406.26,8.13366,0.110222,0.0452102
1008,RL,2,BSDF Heavy,0,High,2,High,2,14.75,3377.06,8.12506,0.109201,0.0452057
1009,RL,2,BSDF Heavy,0,High,2,High,2,15.0329,3440.25,8.14359,0.110621,0.0452012
1010,RL,2,BSDF Heavy,0,High,2,High,2,14.8574,3404.64,8.13319,0.109348,0.0451967
1011,RL,2,BSDF Heavy,0,High,2,High,2,14.7578,3379.66,8.12582,0.109323,0.0451921
1012,RL,2,BSDF Heavy,0,High,2,High,2,14.8335,3395.53,8.13051,0.109541,0.0451876
1013,RL,2,BSDF Heavy,0,High,2,High,2,14.8058,3390.36,8.12899,0.110066,0.0451831
1014,RL,2,BSDF Heavy,0,High,2,High,2,14.9964,3431.9,8.14116,0.110621,0.0451786
1015,RL,2,BSDF Heavy,0,High,2,High,2,14.7577,3382.29,8.1266,0.109165,0.0451741
1016,RL,2,BSDF Heavy,0,High,2,High,2,14.9284,3417.74,8.13703,0.110394,0.0451695
1017,RL,2,BSDF Heavy,0,High,2,High,2,14.988,3432.19,8.14125,0.109919,0.045165
1018,RL,2,BSDF Heavy,0,High,2,High,2,14.8997,3410.81,8.135,0.110033,0.0451605
1019,RL,2,BSDF Heavy,0,High,2,High,2,14.8853,3406.8,8.13382,0.110272,0.045156
1020,RL,2,BSDF Heavy,0,High,2,High,2,14.9642,3427.67,8.13993,0.110324,0.0451515
1021,RL,2,BSDF Heavy,0,High,2,High,2,14.9177,3416.2,8.13658,0.110125,0.045147
1022,RL,2,BSDF Heavy,0,High,2,High,2,14.8714,3405.29,8.13338,0.109275,0.0451424
1023,RL,2,BSDF Heavy,0,High,2,High,2,14.8468,3399.45,8.13166,0.109385,0.0451379
1024,RL,2,BSDF Heavy,0,High,2,High,2,14.951,3420.87,8.13794,0.110351,0.0451334
1025,RL,2,BSDF Heavy,0,High,2,High,2,14.7978,3390.83,8.12912,0.108835,0.0451289
1026,RL,2,BSDF Heavy,0,High,2,High,2,14.922,3417.04,8.13682,0.109923,0.0451244
1027,RL,2,BSDF Heavy,0,High,2,High,2,14.9714,3426.73,8.13965,0.110258,0.0451199
1028,RL,2,BSDF Heavy,0,High,2,High,2,14.8865,3408.44,8.1343,0.110068,0.0451154
1029,RL,2,BSDF Heavy,0,High,2,High,2,14.9666,3426.43,8.13957,0.1101,0.0451109
1030,RL,2,Light Heavy,1,High,2,Low,0,14.8226,3393.93,8.13004,0.109493,0.0451063
1031,RL,0,BSDF Heavy,-1,Low,0,High,2,3.95298,912.462,6.81724,0.0474286,0.0451018
1032,RL,2,BSDF Heavy,0,High,2,High,2,14.9521,3423.87,8.13882,0.11032,0.0450973
1033,RL,2,BSDF Heavy,0,High,2,High,2,14.9195,3415.46,8.13636,0.110102,0.0450928
1034,RL,2,BSDF Heavy,0,High,2,High,2,14.9135,3412.17,8.1354,0.110195,0.0450883
1035,RL,2,BSDF Heavy,0,High,2,High,2,14.9014,3411.34,8.13515,0.110214,0.0450838
1036,RL,2,BSDF Heavy,0,High,2,High,2,14.7986,3385.85,8.12766,0.110062,0.0450793
1037,RL,2,BSDF Heavy,0,High,2,High,2,14.8368,3397.51,8.13109,0.110218,0.0450748
1038,RL,2,BSDF Heavy,0,High,2,High,2,14.9596,3424.26,8.13893,0.110432,0.0450703
1039,RL,2,BSDF Heavy,0,High,2,High,2,14.911,3412.7,8.13555,0.110604,0.0450658
1040,RL,2,BSDF Heavy,0,High,2,High,2,14.8403,3395.57,8.13052,0.110272,0.0450613
1041,RL,2,BSDF Heavy,0,High,2,High,2,14.9072,3411.74,8.13527,0.110882,0.0450568
1042,RL,2,BSDF Heavy,0,High,2,High,2,14.9959,3432.52,8.14134,0.11065,0.0450523
1043,RL,2,BSDF Heavy,0,High,2,High,2,14.8389,3396.25,8.13072,0.109958,0.0450477
1044,RL,2,Light Heavy,1,High,2,Low,0,14.9267,3416.7,8.13672,0.11054,0.0450432
1045,RL,0,BSDF Heavy,-1,Low,0,High,2,3.92595,905.443,6.80953,0.0472955,0.0450387
1046,RL,2,Balanced,0.405465,High,2,Medium,1,14.8484,3399.09,8.13156,0.110243,0.0450342
1047,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.71108,1993.47,7.59813,0.0939757,0.0450297
1048,RL,2,Light Heavy,1,High,2,Low,0,14.8539,3400.5,8.13197,0.109784,0.0450252
1049,RL,0,BSDF Heavy,-1,Low,0,High,2,3.92343,906.229,6.8104,0.0468557,0.0450207
1050,RL,2,Light Heavy,1,High,2,Low,0,14.9243,3414.76,8.13615,0.110235,0.0450162
1051,RL,0,BSDF Heavy,-1,Low,0,High,2,3.93714,909.059,6.81351,0.0471952,0.0450117
1052,RL,2,Light Heavy,1,High,2,Low,0,14.8164,3392.91,8.12974,0.109792,0.0450072
1053,RL,0,BSDF Heavy,-1,Low,0,High,2,3.95158,912.047,6.81679,0.047282,0.0450027
1054,RL,2,BSDF Heavy,0,High,2,High,2,14.8317,3395.77,8.13058,0.11006,0.0449982
1055,RL,2,BSDF Heavy,0,High,2,High,2,14.8787,3408.93,8.13445,0.10966,0.0449937
1056,RL,2,BSDF Heavy,0,High,2,High,2,14.7003,3366.27,8.12186,0.108995,0.0449892
1057,RL,2,BSDF Heavy,0,High,2,High,2,14.7655,3380.9,8.12619,0.109566,0.0449847
1058,RL,2,BSDF Heavy,0,High,2,High,2,14.8541,3398.78,8.13147,0.109722,0.0449802
1059,RL,2,BSDF Heavy,0,High,2,High,2,15.0501,3444.86,8.14493,0.110228,0.0449757
1060,RL,2,Balanced,0.405465,High,2,Medium,1,14.9092,3416.07,8.13654,0.109578,0.0449712
1061,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.57916,1962.71,7.58259,0.0936806,0.0449667
1062,RL,2,BSDF Heavy,0,High,2,High,2,14.9034,3413.33,8.13574,0.109867,0.0449622
1063,RL,2,BSDF Heavy,0,High,2,High,2,14.8325,3398.11,8.13127,0.109196,0.0449577
1064,RL,2,BSDF Heavy,0,High,2,High,2,14.8465,3399.4,8.13165,0.109705,0.0449532
1065,RL,2,BSDF Heavy,0,High,2,High,2,14.9016,3411.37,8.13516,0.110102,0.0449488
1066,RL,2,BSDF Heavy,0,High,2,High,2,14.9032,3412.6,8.13552,0.110257,0.0449443
1067,RL,2,BSDF Heavy,0,High,2,High,2,14.8391,3396.99,8.13094,0.109805,0.0449398
1068,RL,2,Light Heavy,1,High,2,Low,0,14.9145,3412.65,8.13554,0.110257,0.0449353
1069,RL,0,BSDF Heavy,-1,Low,0,High,2,3.93601,909.673,6.81418,0.0466454,0.0449308
1070,RL,2,Balanced,0.405465,High,2,Medium,1,14.8718,3405.19,8.13335,0.109917,0.0449263
1071,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.6551,1978.06,7.59038,0.094238,0.0449218
1072,RL,2,Balanced,0.405465,High,2,Medium,1,14.879,3403.32,8.1328,0.110241,0.0449173
1073,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.74127,1999.05,7.60093,0.0950347,0.0449128
1074,RL,2,Light Heavy,1,High,2,Low,0,14.9763,3427.91,8.14,0.110368,0.0449083
1075,RL,0,BSDF Heavy,-1,Low,0,High,2,3.94497,911.351,6.81602,0.0469116,0.0449038
1076,RL,2,Light Heavy,1,High,2,Low,0,14.9268,3414.63,8.13612,0.11044,0.0448993
1077,RL,0,BSDF Heavy,-1,Low,0,High,2,3.90991,901.756,6.80545,0.0472531,0.0448948
1078,RL,2,BSDF Heavy,0,High,2,High,2,14.8155,3391.68,8.12938,0.109946,0.0448904
1079,RL,2,BSDF Heavy,0,High,2,High,2,14.8224,3394.71,8.13027,0.109306,0.0448859
1080,RL,2,BSDF Heavy,0,High,2,High,2,14.8402,3399.18,8.13158,0.110133,0.0448814
1081,RL,2,BSDF Heavy,0,High,2,High,2,14.8602,3400.14,8.13187,0.110069,0.0448769
1082,RL,2,BSDF Heavy,0,High,2,High,2,14.7044,3366.55,8.12194,0.109117,0.0448724
1083,RL,2,BSDF Heavy,0,High,2,High,2,14.9623,3424.27,8.13894,0.110449,0.0448679
1084,RL,2,BSDF Heavy,0,High,2,High,2,14.8504,3401.37,8.13223,0.109898,0.0448634
1085,RL,2,Light Heavy,1,High,2,Low,0,14.8782,3405.84,8.13354,0.110168,0.0448589
1086,RL,0,BSDF Heavy,-1,Low,0,High,2,3.88633,896.474,6.79958,0.0469927,0.0448545
1087,RL,2,Balanced,0.405465,High,2,Medium,1,14.848,3400.98,8.13211,0.109552,0.04485
1088,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.67309,1983.51,7.59313,0.0943113,0.0448455
1089,RL,2,BSDF Heavy,0,High,2,High,2,14.839,3399.55,8.13169,0.110031,0.044841
1090,RL,2,BSDF Heavy,0,High,2,High,2,14.8154,3391.51,8.12932,0.109579,0.0448365
1091,RL,2,BSDF Heavy,0,High,2,High,2,14.9094,3413.95,8.13592,0.109817,0.044832
1092,RL,2,BSDF Heavy,0,High,2,High,2,14.7773,3385.47,8.12754,0.109101,0.0448276
1093,RL,2,BSDF Heavy,0,High,2,High,2,14.9709,3424.43,8.13898,0.110019,0.0448231
1094,RL,2,BSDF Heavy,0,High,2,High,2,14.8686,3406.52,8.13374,0.10925,0.0448186
1095,RL,2,BSDF Heavy,0,High,2,High,2,14.8799,3407.13,8.13392,0.10966,0.0448141
1096,RL,2,BSDF Heavy,0,High,2,High,2,14.8724,3402.85,8.13266,0.110176,0.0448096
1097,RL,2,BSDF Heavy,0,High,2,High,2,14.757,3381.35,8.12633,0.109736,0.0448051
1098,RL,2,BSDF Heavy,0,High,2,High,2,14.8864,3406.74,8.13381,0.109547,0.0448007
1099,RL,2,BSDF Heavy,0,High,2,High,2,14.9224,3417.83,8.13705,0.109851,0.0447962
1100,RL,2,BSDF Heavy,0,High,2,High,2,14.8789,3404.52,8.13315,0.109973,0.0447917
1101,RL,2,BSDF Heavy,0,High,2,High,2,14.8142,3391.96,8.12946,0.109855,0.0447872
1102,RL,2,BSDF Heavy,0,High,2,High,2,14.8653,3404.71,8.13321,0.109875,0.0447828
1103,RL,2,BSDF Heavy,0,High,2,High,2,14.846,3396.36,8.13075,0.109686,0.0447783
1104,RL,2,BSDF Heavy,0,High,2,High,2,14.7703,3382.81,8.12676,0.109279,0.0447738
1105,RL,2,BSDF Heavy,0,High,2,High,2,14.8405,3397.59,8.13111,0.110502,0.0447693
1106,RL,2,BSDF Heavy,0,High,2,High,2,14.7743,3382.61,8.1267,0.109711,0.0447648
1107,RL,2,BSDF Heavy,0,High,2,High,2,14.8502,3401.79,8.13235,0.109186,0.0447604
1108,RL,2,BSDF Heavy,0,High,2,High,2,14.9897,3429.28,8.1404,0.110417,0.0447559
1109,RL,2,BSDF Heavy,0,High,2,High,2,15.0057,3436.76,8.14258,0.110191,0.0447514
1110,RL,2,BSDF Heavy,0,High,2,High,2,14.8397,3397.88,8.1312,0.109774,0.0447469
1111,RL,2,BSDF Heavy,0,High,2,High,2,14.9881,3431.58,8.14107,0.110517,0.0447425
1112,RL,2,BSDF Heavy,0,High,2,High,2,14.9391,3419.33,8.13749,0.11049,0.044738
1113,RL,2,BSDF Heavy,0,High,2,High,2,14.8736,3404.93,8.13327,0.110064,0.0447335
1114,RL,2,BSDF Heavy,0,High,2,High,2,14.805,3386.06,8.12772,0.110183,0.044729
1115,RL,2,BSDF Heavy,0,High,2,High,2,14.9236,3413.59,8.13581,0.110415,0.0447246
1116,RL,2,BSDF Heavy,0,High,2,High,2,14.9278,3417.65,8.137,0.110044,0.0447201
1117,RL,2,BSDF Heavy,0,High,2,High,2,14.8503,3400.25,8.1319,0.109454,0.0447156
1118,RL,2,BSDF Heavy,0,High,2,High,2,14.9276,3418.31,8.13719,0.109726,0.0447112
1119,RL,2,Light Heavy,1,High,2,Low,0,14.8655,3404.14,8.13304,0.109529,0.0447067
1120,RL,0,BSDF Heavy,-1,Low,0,High,2,3.93317,908.097,6.81245,0.0472338,0.0447022
1121,RL,2,BSDF Heavy,0,High,2,High,2,14.9055,3413.87,8.1359,0.109396,0.0446977
1122,RL,2,BSDF Heavy,0,High,2,High,2,14.9632,3425.39,8.13926,0.110013,0.0446933
1123,RL,2,BSDF Heavy,0,High,2,High,2,14.9424,3420.59,8.13786,0.110351,0.0446888
1124,RL,2,BSDF Heavy,0,High,2,High,2,14.8883,3409.36,8.13457,0.11015,0.0446843
1125,RL,2,BSDF Heavy,0,High,2,High,2,14.793,3390.42,8.129,0.109149,0.0446799
1126,RL,2,BSDF Heavy,0,High,2,High,2,14.9703,3426.18,8.13949,0.110041,0.0446754
1127,RL,2,BSDF Heavy,0,High,2,High,2,14.8454,3399.67,8.13173,0.109745,0.0446709
1128,RL,2,BSDF Heavy,0,High,2,High,2,14.8979,3411.61,8.13523,0.110125,0.0446665
1129,RL,2,BSDF Heavy,0,High,2,High,2,14.7876,3385.53,8.12756,0.109531,0.044662
1130,RL,2,Balanced,0.405465,High,2,Medium,1,14.9193,3416.59,8.13669,0.109863,0.0446575
1131,RL,1,Light Heavy,0.693147,Medium,1,Low,0,8.76612,2003.33,7.60307,0.094892,0.0446531
1132,RL,0,Balanced,-0.693147,Low,0,Medium,1,3.9372,908.697,6.81311,0.0472049,0.0446486
1133,RL,1,Light Heavy,0.693147,Medium,1,Low,0,8.57156,1959.24,7.58082,0.0937654,0.0446441
1134,RL,0,Balanced,-0.693147,Low,0,Medium,1,3.89744,899.41,6.80285,0.0469792,0.0446397
1135,RL,1,Balanced,0,Medium,1,Medium,1,8.68095,1984.98,7.59387,0.0938349,0.0446352
1136,RL,1,Balanced,0,Medium,1,Medium,1,8.71098,1991.7,7.59725,0.0947434,0.0446307
1137,RL,1,Balanced,0,Medium,1,Medium,1,8.64153,1976.23,7.58945,0.0949016,0.0446263
1138,RL,1,Balanced,0,Medium,1,Medium,1,8.67473,1984.61,7.59368,0.0936728,0.0446218
1139,RL,1,Balanced,0,Medium,1,Medium,1,8.64385,1976.88,7.58978,0.0939487,0.0446174
1140,RL,1,Balanced,0,Medium,1,Medium,1,8.64338,1976.3,7.58949,0.0938947,0.0446129
1141,RL,1,Balanced,0,Medium,1,Medium,1,8.62453,1973.49,7.58807,0.0940259,0.0446084
1142,RL,1,Balanced,0,Medium,1,Medium,1,8.67829,1985.63,7.59419,0.0942978,0.044604
1143,RL,1,Balanced,0,Medium,1,Medium,1,8.70899,1990.74,7.59676,0.0943827,0.0445995
1144,RL,1,Balanced,0,Medium,1,Medium,1,8.61436,1970.71,7.58666,0.0942033,0.0445951
1145,RL,1,Balanced,0,Medium,1,Medium,1,8.73733,1999.26,7.60103,0.0944907,0.0445906
1146,RL,1,Balanced,0,Medium,1,Medium,1,8.65682,1980.75,7.59173,0.0940625,0.0445861
1147,RL,1,Balanced,0,Medium,1,Medium,1,8.72003,1991.89,7.59734,0.0951427,0.0445817
1148,RL,1,Balanced,0,Medium,1,Medium,1,8.68633,1986,7.59438,0.094566,0.0445772
1149,RL,1,Balanced,0,Medium,1,Medium,1,8.65948,1982.47,7.5926,0.0941088,0.0445728
1150,RL,1,Balanced,0,Medium,1,Medium,1,8.65188,1976.14,7.58941,0.0948148,0.0445683
1151,RL,1,Balanced,0,Medium,1,Medium,1,8.70438,1988.47,7.59562,0.094701,0.0445639
1152,RL,1,Balanced,0,Medium,1,Medium,1,8.72652,1996.34,7.59957,0.0947975,0.0445594
1153,RL,1,Balanced,0,Medium,1,Medium,1,8.73207,1995.76,7.59928,0.0948553,0.0445549
1154,RL,1,Balanced,0,Medium,1,Medium,1,8.64086,1976.71,7.58969,0.093858,0.0445505
1155,RL,1,Balanced,0,Medium,1,Medium,1,8.658,1980.07,7.59139,0.0940664,0.044546
1156,RL,1,Balanced,0,Medium,1,Medium,1,8.74307,2001.41,7.60211,0.0942786,0.0445416
1157,RL,1,Balanced,0,Medium,1,Medium,1,8.74671,2000.7,7.60175,0.0947743,0.0445371
1158,RL,1,Balanced,0,Medium,1,Medium,1,8.68671,1989.52,7.59615,0.0936458,0.0445327
1159,RL,1,Balanced,0,Medium,1,Medium,1,8.69989,1989.98,7.59638,0.0942863,0.0445282
1160,RL,1,Balanced,0,Medium,1,Medium,1,8.70898,1993.98,7.59839,0.0946586,0.0445238
1161,RL,1,Balanced,0,Medium,1,Medium,1,8.63823,1974.48,7.58856,0.0942728,0.0445193
1162,RL,1,Balanced,0,Medium,1,Medium,1,8.68282,1987.6,7.59519,0.0938387,0.0445149
1163,RL,1,Balanced,0,Medium,1,Medium,1,8.63215,1973.83,7.58824,0.0944965,0.0445104
1164,RL,1,Balanced,0,Medium,1,Medium,1,8.70073,1987.9,7.59534,0.094836,0.044506
1165,RL,1,Balanced,0,Medium,1,Medium,1,8.60969,1968.3,7.58543,0.0940934,0.0445015
1166,RL,1,Balanced,0,Medium,1,Medium,1,8.74326,2002.49,7.60265,0.0940548,0.0444971
1167,RL,1,Light Heavy,0.693147,Medium,1,Low,0,8.64979,1979.84,7.59128,0.0941474,0.0444926
1168,RL,0,Balanced,-0.693147,Low,0,Medium,1,3.95054,912.276,6.81704,0.0471971,0.0444882
1169,RL,1,Light Heavy,0.693147,Medium,1,Low,0,8.71014,1992.7,7.59775,0.0944907,0.0444837
1170,RL,0,Balanced,-0.693147,Low,0,Medium,1,3.96361,915.995,6.8211,0.0470621,0.0444793
1171,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.7772,2009.49,7.60613,0.0944657,0.0444748
1172,RL,2,Balanced,0.405465,High,2,Medium,1,14.8917,3411.94,8.13533,0.110158,0.0444704
1173,RL,1,Light Heavy,0.693147,Medium,1,Low,0,8.59997,1967.28,7.58492,0.0941705,0.0444659
1174,RL,0,Balanced,-0.693147,Low,0,Medium,1,3.97878,919.852,6.8253,0.0470814,0.0444615
1175,RL,1,Balanced,0,Medium,1,Medium,1,8.75035,2001.48,7.60214,0.094892,0.044457
1176,RL,1,Balanced,0,Medium,1,Medium,1,8.75662,2002.92,7.60286,0.0942689,0.0444526
1177,RL,1,Balanced,0,Medium,1,Medium,1,8.74508,1999.39,7.6011,0.0945409,0.0444481
1178,RL,1,Balanced,0,Medium,1,Medium,1,8.69829,1988.29,7.59553,0.0942843,0.0444437
1179,RL,1,Balanced,0,Medium,1,Medium,1,8.68346,1987.32,7.59505,0.0939892,0.0444392
1180,RL,1,Balanced,0,Medium,1,Medium,1,8.72456,1997.96,7.60038,0.0939853,0.0444348
1181,RL,1,Balanced,0,Medium,1,Medium,1,8.6282,1973.25,7.58794,0.0942978,0.0444304
1182,RL,1,BSDF Heavy,-0.405465,Medium,1,High,2,8.70195,1989.44,7.59611,0.0948129,0.0444259
1183,RL,2,Light Heavy,1,High,2,Low,0,14.9294,3415.19,8.13628,0.110633,0.0444215
1184,RL,0,Light Heavy,0,Low,0,Low,0,3.90075,899.447,6.80289,0.0468673,0.044417
1185,RL,0,Light Heavy,0,Low,0,Low,0,3.93998,909.404,6.81389,0.0471663,0.0444126
1186,RL,0,Light Heavy,0,Low,0,Low,0,3.94165,910.44,6.81503,0.0470062,0.0444082
1187,RL,0,Light Heavy,0,Low,0,Low,0,3.93206,908.081,6.81243,0.0467593,0.0444037
1188,RL,0,Light Heavy,0,Low,0,Low,0,3.92387,905.762,6.80988,0.0472975,0.0443993
1189,RL,0,Light Heavy,0,Low,0,Low,0,3.93716,909.139,6.8136,0.0468461,0.0443948
1190,RL,0,Light Heavy,0,Low,0,Low,0,3.9079,900.824,6.80442,0.0470718,0.0443904
1191,RL,0,Light Heavy,0,Low,0,Low,0,3.95958,913.822,6.81873,0.0474093,0.044386
1192,RL,0,Light Heavy,0,Low,0,Low,0,3.95335,913.136,6.81798,0.0472049,0.0443815
1193,RL,0,Light Heavy,0,Low,0,Low,0,3.92359,905.087,6.80914,0.0469309,0.0443771
1194,RL,0,Light Heavy,0,Low,0,Low,0,3.89474,899.403,6.80284,0.0464063,0.0443726
1195,RL,0,Light Heavy,0,Low,0,Low,0,3.91835,904.179,6.80813,0.0471431,0.0443682
1196,RL,0,Light Heavy,0,Low,0,Low,0,3.95742,914.508,6.81948,0.0470139,0.0443638
1197,RL,0,Light Heavy,0,Low,0,Low,0,3.9274,908.074,6.81243,0.0468171,0.0443593
1198,RL,0,Light Heavy,0,Low,0,Low,0,3.93105,907.671,6.81198,0.0471084,0.0443549
1199,RL,0,Light Heavy,0,Low,0,Low,0,3.88033,895.099,6.79805,0.04712,0.0443505
1200,RL,0,Light Heavy,0,Low,0,Low,0,3.95523,912.436,6.81721,0.0473708,0.044346
1201,RL,0,Light Heavy,0,Low,0,Low,0,3.92714,904.764,6.80878,0.0478414,0.0443416
1202,RL,0,Light Heavy,0,Low,0,Low,0,3.9968,924.255,6.83007,0.0474402,0.0443372
1203,RL,0,Light Heavy,0,Low,0,Low,0,3.87523,894.935,6.79787,0.0465606,0.0443327
1204,RL,0,Light Heavy,0,Low,0,Low,0,3.95376,912.427,6.8172,0.0476543,0.0443283
1205,RL,0,Light Heavy,0,Low,0,Low,0,3.95438,913.426,6.8183,0.0470332,0.0443239
1206,RL,0,Light Heavy,0,Low,0,Low,0,3.91194,901.796,6.8055,0.0470409,0.0443194
1207,RL,0,Light Heavy,0,Low,0,Low,0,3.93873,907.582,6.81189,0.0476254,0.044315
1208,RL,0,Light Heavy,0,Low,0,Low,0,3.97088,915.258,6.8203,0.0477103,0.0443106
