Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
126,RL,0,BSDF Heavy,0.00492001,Low,0,Low,0,3.225,713.554,6.57166,0.0656578,0.049374
127,RL,0,Light Heavy,0.00507879,Low,0,Low,0,3.20682,709.935,6.56658,0.0656708,0.049369
128,RL,0,BSDF Heavy,-0.00820017,Low,0,Low,0,3.22656,715.788,6.57478,0.0575246,0.0493641
129,RL,0,BSDF Heavy,-0.00125933,Low,0,Low,0,3.23916,716.691,6.57604,0.0659317,0.0493591
130,RL,0,BSDF Heavy,-0.00189924,Low,0,Low,0,3.24698,718.056,6.57794,0.0659443,0.0493542
131,RL,0,BSDF Heavy,0.00158215,Low,0,Low,0,3.2407,716.919,6.57636,0.0658714,0.0493493
132,RL,0,BSDF Heavy,-0.00695372,Low,0,Low,0,3.25751,721.929,6.58331,0.0656515,0.0493443
133,RL,0,BSDF Heavy,0.00708389,Low,0,Low,0,3.2409,716.826,6.57623,0.0659534,0.0493394
134,RL,0,BSDF Heavy,0.00377798,Low,0,Low,0,3.22391,714.119,6.57245,0.0657943,0.0493345
135,RL,0,BSDF Heavy,-0.00100851,Low,0,Low,0,3.22863,714.84,6.57346,0.0655869,0.0493295
136,RL,0,BSDF Heavy,0.000784874,Low,0,Low,0,3.22297,714.279,6.57267,0.0655618,0.0493246
137,RL,0,BSDF Heavy,-0.00401306,Low,0,Low,0,3.24156,717.155,6.57669,0.065719,0.0493197
138,RL,0,BSDF Heavy,0.00554371,Low,0,Low,0,3.2258,713.185,6.57114,0.0659172,0.0493147
139,RL,0,BSDF Heavy,-0.00417709,Low,0,Low,0,3.24181,716.174,6.57532,0.0659606,0.0493098
140,RL,0,BSDF Heavy,0.00189638,Low,0,Low,0,3.2281,714.816,6.57342,0.0656684,0.0493049
141,RL,0,BSDF Heavy,-0.00347233,Low,0,Low,0,3.24276,717.305,6.57689,0.0657933,0.0492999
142,RL,0,BSDF Heavy,-0.00241375,Low,0,Low,0,3.24901,719.041,6.57931,0.0658719,0.049295
143,RL,0,BSDF Heavy,0.00607157,Low,0,Low,0,3.23064,714.683,6.57324,0.0659037,0.0492901
144,RL,0,BSDF Heavy,0.000442028,Low,0,Low,0,3.23269,714.367,6.57279,0.0658208,0.0492852
145,RL,0,BSDF Heavy,-0.000344276,Low,0,Low,0,3.22472,714.613,6.57314,0.0658922,0.0492802
146,RL,0,BSDF Heavy,0.000925541,Low,0,Low,0,3.22881,713.951,6.57221,0.0656752,0.0492753
147,RL,0,BSDF Heavy,0.0067544,Low,0,Low,0,3.20483,709.138,6.56546,0.0656448,0.0492704
148,RL,0,BSDF Heavy,-0.0119381,Low,0,Low,0,3.24239,717.666,6.5774,0.0661068,0.0492655
149,RL,0,BSDF Heavy,-0.000281334,Low,0,Low,0,3.24936,717.869,6.57768,0.0659158,0.0492605
150,RL,0,BSDF Heavy,0.0010314,Low,0,Low,0,3.2369,717.128,6.57665,0.0656351,0.0492556
151,RL,0,BSDF Heavy,0.00816631,Low,0,Low,0,3.21464,711.287,6.56848,0.0657311,0.0492507
152,RL,0,BSDF Heavy,-0.0116982,Low,0,Low,0,3.25428,719.668,6.58018,0.0657316,0.0492457
153,RL,0,BSDF Heavy,0.0017333,Low,0,Low,0,3.24371,718.421,6.57845,0.0656332,0.0492408
154,RL,0,BSDF Heavy,0.00197029,Low,0,Low,0,3.24145,717.004,6.57648,0.0659857,0.0492359
155,RL,0,BSDF Heavy,0.000352383,Low,0,Low,0,3.23704,716.752,6.57612,0.0658517,0.049231
156,RL,0,BSDF Heavy,-0.00307703,Low,0,Low,0,3.24796,718.963,6.5792,0.0655613,0.0492261
157,RL,0,Light Heavy,0.00802565,Low,0,Low,0,3.22123,713.208,6.57117,0.065802,0.0492211
158,RL,0,BSDF Heavy,-0.00145435,Low,0,Low,0,3.2215,714.248,6.57263,0.0576953,0.0492162
159,RL,0,BSDF Heavy,-0.00131845,Low,0,Low,0,3.23172,715.191,6.57395,0.065952,0.0492113
160,RL,0,BSDF Heavy,0.000529766,Low,0,Low,0,3.23537,714.812,6.57342,0.0659742,0.0492064
161,RL,0,BSDF Heavy,-0.00277138,Low,0,Low,0,3.2391,716.798,6.57619,0.0662399,0.0492014
162,RL,0,BSDF Heavy,0.00396347,Low,0,Low,0,3.22747,713.959,6.57223,0.06572,0.0491965
163,RL,0,BSDF Heavy,-0.00595093,Low,0,Low,0,3.24265,718.227,6.57818,0.0656824,0.0491916
164,RL,0,BSDF Heavy,0.00360775,Low,0,Low,0,3.2336,715.637,6.57457,0.0659385,0.0491867
165,RL,0,BSDF Heavy,0.00120163,Low,0,Low,0,3.22712,714.776,6.57337,0.0657398,0.0491818
166,RL,0,BSDF Heavy,0.00263071,Low,0,Low,0,3.22502,712.895,6.57074,0.0657383,0.0491769
167,RL,0,BSDF Heavy,-0.00233698,Low,0,Low,0,3.2274,714.566,6.57307,0.0657388,0.0491719
168,RL,0,BSDF Heavy,-0.00593424,Low,0,Low,0,3.24635,718.825,6.57901,0.0655864,0.049167
169,RL,0,BSDF Heavy,0.00533915,Low,0,Low,0,3.23357,714.992,6.57367,0.0655715,0.0491621
170,RL,0,BSDF Heavy,-0.00175714,Low,0,Low,0,3.23739,716.251,6.57543,0.0656076,0.0491572
171,RL,0,Balanced,-0.00125504,Low,0,Low,0,3.24175,717.152,6.57668,0.0655792,0.0491523
172,RL,0,BSDF Heavy,0.00353765,Low,0,Low,0,3.22516,714.616,6.57314,0.0624841,0.0491474
173,RL,0,Balanced,-0.00634861,Low,0,Low,0,3.24712,719.173,6.57949,0.065638,0.0491424
174,RL,0,Balanced,0.0115442,Low,0,Low,0,3.20692,710.907,6.56795,0.0625815,0.0491375
175,RL,0,Balanced,-0.00435495,Low,0,Low,0,3.22662,714.014,6.5723,0.0626379,0.0491326
176,RL,0,Balanced,0.00344038,Low,0,Low,0,3.21004,711.558,6.56886,0.0625169,0.0491277
177,RL,0,BSDF Heavy,-0.0127635,Low,0,Low,0,3.25312,720.712,6.58163,0.0625256,0.0491228
178,RL,0,BSDF Heavy,0.00733757,Low,0,Low,0,3.23453,715.435,6.57429,0.0657195,0.0491179
179,RL,0,BSDF Heavy,-0.00233889,Low,0,Low,0,3.23783,717.113,6.57663,0.0657769,0.049113
180,RL,0,BSDF Heavy,0.00411892,Low,0,Low,0,3.22975,714.161,6.57251,0.0657017,0.0491081
181,RL,0,BSDF Heavy,-0.000426292,Low,0,Low,0,3.2289,714.466,6.57293,0.0657774,0.0491031
182,RL,0,BSDF Heavy,0.00232744,Low,0,Low,0,3.22025,712.803,6.57061,0.0657301,0.0490982
183,RL,0,BSDF Heavy,-0.00471306,Low,0,Low,0,3.23681,716.175,6.57532,0.065679,0.0490933
184,RL,0,BSDF Heavy,-0.00487852,Low,0,Low,0,3.24981,719.682,6.5802,0.0658362,0.0490884
185,RL,0,BSDF Heavy,0.00695276,Low,0,Low,0,3.22994,714.689,6.57325,0.0658136,0.0490835
186,RL,0,BSDF Heavy,-0.00542545,Low,0,Low,0,3.24945,718.582,6.57867,0.0660388,0.0490786
187,RL,0,BSDF Heavy,0.00716162,Low,0,Low,0,3.22964,713.447,6.57151,0.0657909,0.0490737
188,RL,0,BSDF Heavy,0.00393772,Low,0,Low,0,3.2124,710.64,6.56757,0.0657277,0.0490688
